Arquivo,Descrição
libs/libc/stdio/lib_rdflush.c,1 
libs/libc/stdio/lib_remove.c,1 
libs/libc/stdio/lib_setvbuf.c,1 
libs/libc/stdio/lib_snprintf.c,2 
libs/libc/stdio/lib_sprintf.c,1 
libs/libc/stdio/lib_stdoutstream.c,1 
libs/libc/stdio/lib_tempnam.c,1 
libs/libc/stdio/lib_ungetc.c,1 
libs/libc/stdio/lib_vasprintf.c,1 
libs/libc/stdio/lib_vfprintf.c,1 
libs/libc/stdio/lib_vsprintf.c,1 
libs/libc/stdlib/lib_abort.c,1 
libs/libc/stdlib/lib_mktemp.c,1 
libs/libc/stdlib/lib_srand.c,1 
libs/libc/stdlib/lib_strtod.c,1 
libs/libc/stdlib/lib_strtof.c,1 
libs/libc/stdlib/lib_strtold.c,2 
libs/libc/string,1 
libs/libc/string/lib_ffs.c,1 
libs/libc/string/lib_ffsl.c,1 
libs/libc/string/lib_ffsll.c,1 
libs/libc/string/lib_flsl.c,1 
libs/libc/string/lib_flsll.c,1 
libs/libc/string/lib_memchr.c,1 
libs/libc/string/lib_memcmp.c,1 
libs/libc/string/lib_memcpy.c,1 
libs/libc/string/lib_memmove.c,1 
libs/libc/string/lib_memset.c,1 
libs/libc/string/lib_stpcpy.c,1 
libs/libc/string/lib_strcasecmp.c,1 
libs/libc/string/lib_strcasestr.c,1 
libs/libc/string/lib_strcat.c,1 
libs/libc/string/lib_strchr.c,1 
libs/libc/string/lib_strcmp.c,1 
libs/libc/string/lib_strcpy.c,1 
libs/libc/string/lib_strcspn.c,1 
libs/libc/string/lib_strdup.c,1 
libs/libc/string/lib_strerror.c,1 
libs/libc/string/lib_strlen.c,1 
libs/libc/string/lib_strncasecmp.c,1 
libs/libc/string/lib_strncat.c,1 
libs/libc/string/lib_strncmp.c,1 
libs/libc/string/lib_strncpy.c,1 
libs/libc/string/lib_strndup.c,1 
libs/libc/string/lib_strnlen.c,1 
libs/libc/string/lib_strpbrk.c,1 
libs/libc/string/lib_strrchr.c,1 
libs/libc/string/lib_strstr.c,1 
libs/libc/string/lib_vikmemcpy.c,1 
libs/libc/symtab/symtab_findbyname.c,1 
libs/libc/symtab/symtab_findbyvalue.c,1 
libs/libc/termios/lib_isatty.c,1 
libs/libc/time/lib_asctimer.c,1 
libs/libc/time/lib_ctime.c,1 
libs/libc/time/lib_ctimer.c,1 
libs/libc/time/lib_gmtime.c,1 
libs/libc/time/lib_localtime.c,1 
libs/libc/time/lib_nanosleep.c,1 
libs/libc/time/lib_strftime.c,1 
libs/libc/uio,1 
libs/libc/uio/lib_writev.c,1 
libs/libc/unistd/lib_access.c,2 
libs/libc/unistd/lib_chdir.c,1 
libs/libc/unistd/lib_execl.c,1 
libs/libc/unistd/lib_gethostname.c,1 
libs/libc/unistd/lib_pipe.c,1 
libs/libc/unistd/lib_sethostname.c,1 
libs/libc/unistd/lib_sysconf.c,1 
libs/libc/userfs,1 
libs/libc/userfs/lib_userfs.c,1 
libs/libc/wchar,1 
libs/libc/wchar/lib_mbrlen.c,1 
libs/libc/wchar/lib_mbrtowc.c,1 
libs/libc/wchar/lib_mbsnrtowcs.c,1 
libs/libc/wchar/lib_mbsrtowcs.c,1 
libs/libc/wchar/lib_swprintf.c,1 
libs/libc/wchar/lib_wcrtomb.c,1 
libs/libc/wchar/lib_wcscmp.c,1 
libs/libc/wchar/lib_wcscoll.c,1 
libs/libc/wchar/lib_wcsftime.c,1 
libs/libc/wchar/lib_wcslcpy.c,1 
libs/libc/wchar/lib_wcslen.c,1 
libs/libc/wchar/lib_wcsnrtombs.c,1 
libs/libc/wchar/lib_wcsxfrm.c,1 
libs/libc/wchar/lib_wctob.c,1 
libs/libc/wchar/lib_wmemchr.c,1 
libs/libc/wchar/lib_wmemcpy.c,1 
libs/libc/wchar/lib_wmemmove.c,1 
libs/libc/wchar/lib_wmemset.c,1 
libs/libc/wctype,1 
libs/libc/wctype/lib_iswctype.c,1 
libs/libc/wctype/lib_towlower.c,1 
libs/libc/wctype/lib_towupper.c,1 
libs/libc/wctype/lib_wctype.c,1 
libs/libc/wqueue/work_cancel.c,1 
libs/libc/wqueue/work_queue.c,1 
libs/libnx/nxfonts/nxfonts_getfont.c,2 
libs/libnx/nxglib/nxglib_rgbblend.c,1 
libs/libnx/nxglib/nxglib_splitline.c,1 
libs/libnx/nxmu/nx_bitmap.c,1 
libs/libnx/nxmu/nx_connect.c,1 
libs/libnx/nxmu/nx_getrectangle.c,1 
libs/libc/netdb/lib_getaddrinfo.c,1 
libs/libc/signal/sig_signal.c,1 
libs/libc/misc/lib_envpath.c,2 
libs/libc/dlfcn,1 
libs/libc/dlfcn/lib_dlclose.c,1 
libs/libc/dlfcn/lib_dlerror.c,1 
libs/libc/dlfcn/lib_dlopen.c,1 
libs/libc/dlfcn/lib_dlsym.c,1 
libs/libc/dlfcn/lib_dlsymtab.c,1 
libs/libc/stdio/lib_libvscanf.c,1 
libs/libc/stdio/lib_vsscanf.c,1 
libs/libc/stdio/legacy_dtoa.c,1 
libs/libc/stdio/legacy_libvsprintf.c,1 
libs/libc/stdio/lib_dtoa_engine.c,1 
libs/libc/stdio/lib_ultoa_invert.c,1 
libs/libc/pthread/pthread_spinlock.c,1 
libs/libc/pwd,2 
libs/libc/pwd/lib_getpwbuf.c,1 
libs/libc/pwd/lib_getpwnam.c,1 
libs/libc/pwd/lib_getpwnamr.c,1 
libs/libc/pwd/lib_getpwuid.c,1 
libs/libc/pwd/lib_getpwuidr.c,1 
libs/libc/pwd/lib_find_pwdfile.c,1 
libs/libc/builtin/lib_builtin_getname.c,1 
libs/libc/spawn/lib_task_spawn.c,1 
libs/libc/machine/arm/armv7-m/arch_sqrtf.c,1 
libs/libc/netdb/lib_getnameinfo.c,1 
libs/libc/netdb/lib_freeaddrinfo.c,1 
libs/libc/netdb/lib_gaistrerror.c,1 
libs/libc/pthread/pthread_attr_getstack.c,1 
libs/libc/pthread/pthread_attr_setstack.c,1 
libs/libc/misc/lib_crc8ccitt.c,1 
libs/libc/tls/tls_getinfo.c,1 
libs/libc/netdb/lib_gethostentbynamer.c,1 
libs/libc/stdlib/lib_realpath.c,1 
libs/libc/string/lib_strsignal.c,1 
libs/libc/termios/lib_cfspeed.c,1 
libs/libc/machine/arm/armv8-m/arch_elf.c,1 
libs/libc/machine/risc-v,2 
libs/libc/machine/risc-v/common,1 
libs/libc/machine/risc-v/common/arch_elf.c,1 
libs/libc/pwd/lib_getpwbufr.c,1 
libs/libc/errno,1 
libs/libc/errno/lib_errno.c,1 
libs/libc/machine/sim/arch_elf64.c,1 
libs/libc/unistd/lib_getpriority.c,1 
libs/libc/pthread/pthread_cleanup.c,1 
libs/libc/pthread/pthread_exit.c,2 
libs/libc/pthread/pthread_keycreate.c,1 
libs/libc/unistd/lib_setpriority.c,1 
libs/libc/tls/tls_alloc.c,2 
libs/libc/locale/lib_gettext.c,1 
libs/libc/sched/sched_backtrace.c,1 
libs/libc/stdio/lib_libstream.c,1 
libs/libc/stdio/lib_fseeko.c,1 
libs/libc/stdio/lib_ftello.c,1 
libs/libc/stream,3 
libs/libc/stream/lib_lowoutstream.c,1 
libs/libc/stream/lib_nullinstream.c,1 
libs/libc/stream/lib_nulloutstream.c,1 
libs/libc/stream/lib_rawoutstream.c,1 
libs/libc/stream/lib_rawsostream.c,1 
libs/libc/stdlib/lib_openpty.c,1 
libs/libc/misc/lib_err.c,1 
libs/libc/string/lib_strchrnul.c,1 
libs/libc/stdlib/lib_exit.c,1 
libs/libc/pthread/pthread_keydelete.c,1 
libs/libc/stdlib/lib_atexit.c,2 
libs/libc/misc/lib_getrandom.c,1 
libs/libc/misc/lib_memfd.c,1 
libs/libc/stream/lib_syslogstream.c,2 
libs/libc/stdio/lib_libgetstreams.c,1 
libs/libc/machine/risc-v/arch_elf.c,1 
libs/libc/misc/lib_mutex.c,1 
libs/libc/stdio/lib_libfread_unlocked.c,1 
boards/arm/am335x/beaglebone-black/src/am335x_leds.c,1 
boards/arm/cxd56xx/spresense/src/cxd56_bringup.c,3 
boards/arm/cxd56xx/spresense/src/cxd56_buttons.c,2 
boards/arm/cxd56xx/spresense/src/cxd56_charger.c,2 
boards/arm/cxd56xx/spresense/src/cxd56_gauge.c,2 
boards/arm/cxd56xx/spresense/src/cxd56_sdcard.c,3 
boards/arm/efm32/efm32-g8xx-stk/src/efm32_userleds.c,1 
boards/arm/efm32/efm32gg-stk3700,3 
boards/arm/efm32/efm32gg-stk3700/src,3 
boards/arm/efm32/efm32gg-stk3700/src/efm32_userleds.c,2 
boards/arm/efm32/olimex-efm32g880f128-stk,2 
boards/arm/efm32/olimex-efm32g880f128-stk/src,2 
boards/arm/efm32/olimex-efm32g880f128-stk/src/efm32_buttons.c,1 
boards/arm/imx6/sabre-6quad/src/imx_autoleds.c,1 
boards/arm/imx6/sabre-6quad/src/imx_boardinit.c,1 
boards/arm/imxrt/imxrt1050-evk/kernel,1 
boards/arm/imxrt/imxrt1050-evk/kernel/imxrt_userspace.c,1 
boards/arm/imxrt/imxrt1050-evk/src/imxrt_bringup.c,2 
boards/arm/imxrt/imxrt1050-evk/src/imxrt_flexspi_nor_flash.c,2 
boards/arm/imxrt/imxrt1050-evk/src/imxrt_userleds.c,1 
boards/arm/imxrt/imxrt1060-evk/kernel,1 
boards/arm/imxrt/imxrt1060-evk/kernel/imxrt_userspace.c,1 
boards/arm/imxrt/imxrt1060-evk/src/imxrt_boot.c,2 
boards/arm/imxrt/imxrt1060-evk/src/imxrt_buttons.c,1 
boards/arm/imxrt/imxrt1060-evk/src/imxrt_flexspi_nor_boot.c,2 
boards/arm/imxrt/imxrt1060-evk/src/imxrt_flexspi_nor_flash.c,2 
boards/arm/kinetis/freedom-k28f/src/k28_i2c.c,2 
boards/arm/kinetis/freedom-k28f/src/k28_spi.c,2 
boards/arm/kinetis/freedom-k28f/src/k28_usbdev.c,2 
boards/arm/kinetis/freedom-k28f/src/k28_userleds.c,2 
boards/arm/kinetis/freedom-k64f/src/k64_automount.c,2 
boards/arm/kinetis/freedom-k64f/src/k64_bringup.c,1 
boards/arm/kinetis/freedom-k64f/src/k64_buttons.c,1 
boards/arm/kinetis/freedom-k64f/src/k64_spi.c,2 
boards/arm/kinetis/freedom-k64f/src/k64_uid.c,2 
boards/arm/kinetis/freedom-k64f/src/k64_usbdev.c,1 
boards/arm/kinetis/freedom-k66f/src/k66_automount.c,2 
boards/arm/kinetis/freedom-k66f/src/k66_buttons.c,2 
boards/arm/kinetis/freedom-k66f/src/k66_rtc.c,2 
boards/arm/kinetis/freedom-k66f/src/k66_uid.c,2 
boards/arm/kinetis/kwikstik-k40/src/k40_buttons.c,2 
boards/arm/kinetis/kwikstik-k40/src/k40_lcd.c,1 
boards/arm/kinetis/kwikstik-k40/src/k40_spi.c,2 
boards/arm/kinetis/kwikstik-k40/src/k40_usbdev.c,2 
boards/arm/kinetis/teensy-3.x/src/k20_i2c.c,1 
boards/arm/kinetis/teensy-3.x/src/k20_spi.c,2 
boards/arm/kinetis/teensy-3.x/src/k20_usbdev.c,2 
boards/arm/kinetis/teensy-3.x/src/k20_userleds.c,2 
boards/arm/kinetis/twr-k60n512/src/k60_buttons.c,2 
boards/arm/kinetis/twr-k60n512/src/k60_spi.c,2 
boards/arm/kinetis/twr-k60n512/src/k60_usbdev.c,2 
boards/arm/kinetis/twr-k64f120m/src/k64_automount.c,2 
boards/arm/kinetis/twr-k64f120m/src/k64_leds.c,2 
boards/arm/kl/freedom-kl25z/src/kl_adxl345.c,2 
boards/arm/kl/freedom-kl25z/src/kl_spi.c,2 
boards/arm/kl/freedom-kl25z/src/kl_tsi.c,2 
boards/arm/kl/freedom-kl26z/src/kl_spi.c,2 
boards/arm/kl/freedom-kl26z/src/kl_tsi.c,2 
boards/arm/kl/teensy-lc/src/kl_spi.c,2 
boards/arm/lc823450/lc823450-xgevk/kernel,1 
boards/arm/lc823450/lc823450-xgevk/kernel/lc823450_userspace.c,1 
boards/arm/lpc17xx_40xx/lincoln60,2 
boards/arm/lpc17xx_40xx/lincoln60/src,2 
boards/arm/lpc17xx_40xx/lincoln60/src/lpc17_40_boot.c,2 
boards/arm/lpc17xx_40xx/lincoln60/src/lpc17_40_buttons.c,1 
boards/arm/lpc17xx_40xx/lincoln60/src/lpc17_40_leds.c,2 
boards/arm/lpc17xx_40xx/lpc4088-devkit/kernel,1 
boards/arm/lpc17xx_40xx/lpc4088-devkit/kernel/lpc17_40_userspace.c,1 
boards/arm/lpc17xx_40xx/lpc4088-devkit/src/lpc17_40_autoleds.c,2 
boards/arm/lpc17xx_40xx/lpc4088-devkit/src/lpc17_40_bringup.c,2 
boards/arm/lpc17xx_40xx/lpc4088-devkit/src/lpc17_40_buttons.c,1 
boards/arm/lpc17xx_40xx/lpc4088-devkit/src/lpc17_40_ssp.c,1 
boards/arm/lpc17xx_40xx/lpc4088-devkit/src/lpc17_40_userleds.c,1 
boards/arm/lpc17xx_40xx/lpc4088-quickstart/kernel,1 
boards/arm/lpc17xx_40xx/lpc4088-quickstart/kernel/lpc17_40_userspace.c,1 
boards/arm/lpc17xx_40xx/lpc4088-quickstart/src/lpc17_40_bringup.c,1 
boards/arm/lpc17xx_40xx/lpc4088-quickstart/src/lpc17_40_userleds.c,1 
boards/arm/lpc17xx_40xx/lpcxpresso-lpc1768/src/lpc17_40_appinit.c,1 
boards/arm/lpc17xx_40xx/lpcxpresso-lpc1768/src/lpc17_40_boot.c,2 
boards/arm/lpc17xx_40xx/lpcxpresso-lpc1768/src/lpc17_40_oled.c,1 
boards/arm/lpc17xx_40xx/mbed/src/lpc17_40_boot.c,2 
boards/arm/lpc17xx_40xx/mcb1700/src/lpc17_40_bringup.c,1 
boards/arm/lpc17xx_40xx/olimex-lpc1766stk/src/lpc17_40_bringup.c,1 
boards/arm/lpc17xx_40xx/olimex-lpc1766stk/src/lpc17_40_buttons.c,1 
boards/arm/lpc17xx_40xx/olimex-lpc1766stk/src/lpc17_40_leds.c,1 
boards/arm/lpc17xx_40xx/open1788/kernel,1 
boards/arm/lpc17xx_40xx/open1788/kernel/lpc17_40_userspace.c,1 
boards/arm/lpc17xx_40xx/open1788/src/lpc17_40_bringup.c,1 
boards/arm/lpc17xx_40xx/open1788/src/lpc17_40_buttons.c,1 
boards/arm/lpc17xx_40xx/open1788/src/lpc17_40_ssp.c,2 
boards/arm/lpc17xx_40xx/open1788/src/lpc17_40_userleds.c,1 
boards/arm/lpc17xx_40xx/pnev5180b/kernel,1 
boards/arm/lpc17xx_40xx/pnev5180b/kernel/lpc17_40_userspace.c,1 
boards/arm/lpc17xx_40xx/pnev5180b/src/lpc17_40_appinit.c,2 
boards/arm/lpc17xx_40xx/pnev5180b/src/lpc17_40_bringup.c,2 
boards/arm/lpc17xx_40xx/pnev5180b/src/lpc17_40_composite.c,2 
boards/arm/lpc17xx_40xx/pnev5180b/src/lpc17_40_romfs.c,2 
boards/arm/lpc17xx_40xx/pnev5180b/src/lpc17_40_symtab.c,2 
boards/arm/lpc17xx_40xx/u-blox-c027/src/lpc17_40_boot.c,2 
boards/arm/lpc17xx_40xx/u-blox-c027/src/lpc17_40_ubxmdm.c,1 
boards/arm/lpc17xx_40xx/zkit-arm-1769/src/lpc17_40_appinit.c,2 
boards/arm/lpc17xx_40xx/zkit-arm-1769/src/lpc17_40_boot.c,2 
boards/arm/lpc214x/mcu123-lpc214x/src/lpc2148_composite.c,2 
boards/arm/lpc31xx/ea3131/src/lpc31_boot.c,2 
boards/arm/lpc31xx/ea3131/src/lpc31_fillpage.c,2 
boards/arm/lpc31xx/ea3131/src/lpc31_mem.c,1 
boards/arm/lpc31xx/ea3131/src/lpc31_spi.c,2 
boards/arm/lpc31xx/ea3152/src/lpc31_boot.c,2 
boards/arm/lpc31xx/ea3152/src/lpc31_fillpage.c,2 
boards/arm/lpc31xx/ea3152/src/lpc31_spi.c,2 
boards/arm/lpc43xx/bambino-200e/kernel,1 
boards/arm/lpc43xx/bambino-200e/kernel/lpc43_userspace.c,1 
boards/arm/lpc43xx/bambino-200e/src/lpc43_autoleds.c,2 
boards/arm/lpc43xx/bambino-200e/src/lpc43_buttons.c,1 
boards/arm/lpc43xx/bambino-200e/src/lpc43_ssp.c,2 
boards/arm/lpc43xx/bambino-200e/src/lpc43_userleds.c,2 
boards/arm/lpc43xx/lpc4330-xplorer/src/lpc43_appinit.c,1 
boards/arm/lpc43xx/lpc4330-xplorer/src/lpc43_autoleds.c,1 
boards/arm/lpc43xx/lpc4330-xplorer/src/lpc43_buttons.c,1 
boards/arm/lpc43xx/lpc4330-xplorer/src/lpc43_userleds.c,1 
boards/arm/lpc43xx/lpc4357-evb/src/lpc43_appinit.c,1 
boards/arm/lpc43xx/lpc4357-evb/src/lpc43_buttons.c,1 
boards/arm/lpc43xx/lpc4357-evb/src/lpc43_userleds.c,1 
boards/arm/lpc43xx/lpc4370-link2/src/lpc43_userleds.c,1 
boards/arm/lpc54xx/lpcxpresso-lpc54628/src/lpc54_bringup.c,2 
boards/arm/lpc54xx/lpcxpresso-lpc54628/src/lpc54_ft5x06.c,2 
boards/arm/lpc54xx/lpcxpresso-lpc54628/src/lpc54_lcd.c,2 
boards/arm/max326xx/max32660-evsys/src/max326_bringup.c,2 
boards/arm/max326xx/max32660-evsys/src/max326_button.c,1 
boards/arm/max326xx/max32660-evsys/src/max326_spi.c,2 
boards/arm/moxart,2 
boards/arm/moxart/moxa,2 
boards/arm/moxart/moxa/src,2 
boards/arm/sam34/arduino-due/src/sam_bringup.c,1 
boards/arm/sam34/arduino-due/src/sam_mmcsd.c,1 
boards/arm/sam34/arduino-due/src/sam_touchscreen.c,1 
boards/arm/sam34/arduino-due/src/sam_userleds.c,2 
boards/arm/sam34/flipnclick-sam3x/src/sam_bringup.c,2 
boards/arm/sam34/flipnclick-sam3x/src/sam_spi0.c,2 
boards/arm/sam34/sam3u-ek/kernel,1 
boards/arm/sam34/sam3u-ek/kernel/sam_userspace.c,1 
boards/arm/sam34/sam3u-ek/src/sam_buttons.c,1 
boards/arm/sam34/sam3u-ek/src/sam_lcd.c,1 
boards/arm/sam34/sam3u-ek/src/sam_spi.c,2 
boards/arm/sam34/sam4e-ek/src/sam_at25.c,1 
boards/arm/sam34/sam4e-ek/src/sam_buttons.c,1 
boards/arm/sam34/sam4e-ek/src/sam_ili9325.c,2 
boards/arm/sam34/sam4e-ek/src/sam_ili9341.c,2 
boards/arm/sam34/sam4e-ek/src/sam_spi.c,2 
boards/arm/sam34/sam4l-xplained/src/sam_slcd.c,1 
boards/arm/sam34/sam4s-xplained-pro/src/sam_wdt.c,2 
boards/arm/sama5/sama5d2-xult/src/sam_bringup.c,1 
boards/arm/sama5/sama5d3-xplained/src/sam_ajoystick.c,1 
boards/arm/sama5/sama5d3-xplained/src/sam_at25.c,1 
boards/arm/sama5/sama5d3-xplained/src/sam_userleds.c,1 
boards/arm/sama5/sama5d3x-ek/src/sam_at24.c,2 
boards/arm/sama5/sama5d3x-ek/src/sam_at25.c,2 
boards/arm/sama5/sama5d3x-ek/src/sam_nandflash.c,1 
boards/arm/sama5/sama5d3x-ek/src/sam_touchscreen.c,2 
boards/arm/sama5/sama5d3x-ek/src/sam_userleds.c,2 
boards/arm/sama5/sama5d4-ek/src/at25_main.c,1 
boards/arm/sama5/sama5d4-ek/src/sam_at25.c,1 
boards/arm/sama5/sama5d4-ek/src/sam_automount.c,1 
boards/arm/sama5/sama5d4-ek/src/sam_bringup.c,1 
boards/arm/sama5/sama5d4-ek/src/sam_userleds.c,1 
boards/arm/samd2l2/samd20-xplained/src/sam_buttons.c,1 
boards/arm/samd2l2/samd21-xplained/src/sam_buttons.c,1 
boards/arm/samd2l2/samd21-xplained/src/sam_ug2832hsweg04.c,1 
boards/arm/samd5e5/metro-m4/src/sam_bringup.c,1 
boards/arm/samv7/same70-xplained/kernel,1 
boards/arm/samv7/same70-xplained/kernel/sam_userspace.c,1 
boards/arm/samv7/same70-xplained/src/sam_bringup.c,1 
boards/arm/samv7/same70-xplained/src/sam_usbdev.c,2 
boards/arm/samv7/samv71-xult/kernel,1 
boards/arm/samv7/samv71-xult/kernel/sam_userspace.c,1 
boards/arm/samv7/samv71-xult/src/sam_autoleds.c,2 
boards/arm/samv7/samv71-xult/src/sam_bringup.c,1 
boards/arm/samv7/samv71-xult/src/sam_composite.c,2 
boards/arm/samv7/samv71-xult/src/sam_ili9488.c,1 
boards/arm/samv7/samv71-xult/src/sam_usbdev.c,2 
boards/arm/stm32/axoloti/src/stm32_bringup.c,1 
boards/arm/stm32/axoloti/src/stm32_buttons.c,2 
boards/arm/stm32/axoloti/src/stm32_userleds.c,1 
boards/arm/stm32/clicker2-stm32/kernel,1 
boards/arm/stm32/clicker2-stm32/kernel/stm32_userspace.c,1 
boards/arm/stm32/clicker2-stm32/src/stm32_automount.c,2 
boards/arm/stm32/clicker2-stm32/src/stm32_bringup.c,1 
boards/arm/stm32/clicker2-stm32/src/stm32_buttons.c,2 
boards/arm/stm32/clicker2-stm32/src/stm32_usb.c,2 
boards/arm/stm32/clicker2-stm32/src/stm32_xbee.c,1 
boards/arm/stm32/cloudctrl/src/stm32_buttons.c,2 
boards/arm/stm32/cloudctrl/src/stm32_spi.c,2 
boards/arm/stm32/cloudctrl/src/stm32_userleds.c,2 
boards/arm/stm32/cloudctrl/src/stm32_w25.c,2 
boards/arm/stm32/fire-stm32v2/src/stm32_appinit.c,2 
boards/arm/stm32/fire-stm32v2/src/stm32_boot.c,2 
boards/arm/stm32/fire-stm32v2/src/stm32_buttons.c,2 
boards/arm/stm32/fire-stm32v2/src/stm32_spi.c,2 
boards/arm/stm32/fire-stm32v2/src/stm32_usbdev.c,2 
boards/arm/stm32/fire-stm32v2/src/stm32_userleds.c,2 
boards/arm/stm32/fire-stm32v2/src/stm32_w25.c,2 
boards/arm/stm32/hymini-stm32v/src/stm32_buttons.c,2 
boards/arm/stm32/hymini-stm32v/src/stm32_r61505u.c,1 
boards/arm/stm32/hymini-stm32v/src/stm32_spi.c,2 
boards/arm/stm32/hymini-stm32v/src/stm32_ssd1289.c,1 
boards/arm/stm32/hymini-stm32v/src/stm32_usbdev.c,2 
boards/arm/stm32/maple/src/stm32_lcd.c,2 
boards/arm/stm32/maple/src/stm32_spi.c,2 
boards/arm/stm32/maple/src/stm32_usbdev.c,2 
boards/arm/stm32/mikroe-stm32f4/kernel,1 
boards/arm/stm32/mikroe-stm32f4/kernel/stm32_userspace.c,1 
boards/arm/stm32/mikroe-stm32f4/src/stm32_appinit.c,2 
boards/arm/stm32/mikroe-stm32f4/src/stm32_clockconfig.c,2 
boards/arm/stm32/mikroe-stm32f4/src/stm32_mio283qt2.c,2 
boards/arm/stm32/mikroe-stm32f4/src/stm32_mio283qt9a.c,2 
boards/arm/stm32/mikroe-stm32f4/src/stm32_touchscreen.c,1 
boards/arm/stm32/mikroe-stm32f4/src/stm32_usb.c,1 
boards/arm/stm32/mikroe-stm32f4/src/stm32_vs1053.c,2 
boards/arm/stm32/nucleo-f207zg/src/stm32_bringup.c,1 
boards/arm/stm32/nucleo-f207zg/src/stm32_buttons.c,2 
boards/arm/stm32/nucleo-f207zg/src/stm32_userleds.c,1 
boards/arm/stm32/nucleo-f303re/src/stm32_buttons.c,2 
boards/arm/stm32/nucleo-f303ze/src/stm32_bringup.c,1 
boards/arm/stm32/nucleo-f303ze/src/stm32_buttons.c,2 
boards/arm/stm32/nucleo-f303ze/src/stm32_userleds.c,1 
boards/arm/stm32/nucleo-f410rb/src/stm32_buttons.c,2 
boards/arm/stm32/nucleo-f410rb/src/stm32_userleds.c,2 
boards/arm/stm32/nucleo-f446re/src/stm32_ajoystick.c,2 
boards/arm/stm32/nucleo-f446re/src/stm32_boot.c,1 
boards/arm/stm32/nucleo-f446re/src/stm32_buttons.c,2 
boards/arm/stm32/nucleo-f446re/src/stm32_spi.c,2 
boards/arm/stm32/nucleo-f446re/src/stm32_userleds.c,2 
boards/arm/stm32/nucleo-f4x1re/src/stm32_ajoystick.c,2 
boards/arm/stm32/nucleo-f4x1re/src/stm32_buttons.c,1 
boards/arm/stm32/nucleo-f4x1re/src/stm32_userleds.c,1 
boards/arm/stm32/nucleo-l152re/src/stm32_appinitialize.c,1 
boards/arm/stm32/olimex-stm32-e407/src/stm32_bringup.c,2 
boards/arm/stm32/olimex-stm32-e407/src/stm32_buttons.c,2 
boards/arm/stm32/olimex-stm32-e407/src/stm32_userleds.c,2 
boards/arm/stm32/olimex-stm32-h405,2 
boards/arm/stm32/olimex-stm32-h405/src,2 
boards/arm/stm32/olimex-stm32-h405/src/stm32_buttons.c,2 
boards/arm/stm32/olimex-stm32-h405/src/stm32_usb.c,2 
boards/arm/stm32/olimex-stm32-h405/src/stm32_userleds.c,1 
boards/arm/stm32/olimex-stm32-h407/src/stm32_boot.c,2 
boards/arm/stm32/olimex-stm32-h407/src/stm32_bringup.c,2 
boards/arm/stm32/olimex-stm32-h407/src/stm32_buttons.c,2 
boards/arm/stm32/olimex-stm32-h407/src/stm32_sdio.c,2 
boards/arm/stm32/olimex-stm32-h407/src/stm32_usb.c,1 
boards/arm/stm32/olimex-stm32-h407/src/stm32_userleds.c,2 
boards/arm/stm32/olimex-stm32-p207/src/stm32_buttons.c,2 
boards/arm/stm32/olimex-stm32-p407/kernel,1 
boards/arm/stm32/olimex-stm32-p407/kernel/stm32_userspace.c,1 
boards/arm/stm32/olimex-stm32-p407/src/stm32_bringup.c,2 
boards/arm/stm32/olimex-stm32-p407/src/stm32_buttons.c,1 
boards/arm/stm32/olimex-stm32-p407/src/stm32_sram.c,2 
boards/arm/stm32/olimexino-stm32/src/stm32_boot.c,2 
boards/arm/stm32/olimexino-stm32/src/stm32_buttons.c,2 
boards/arm/stm32/olimexino-stm32/src/stm32_composite.c,2 
boards/arm/stm32/omnibusf4/kernel,1 
boards/arm/stm32/omnibusf4/kernel/stm32_userspace.c,1 
boards/arm/stm32/omnibusf4/src/stm32_bringup.c,1 
boards/arm/stm32/omnibusf4/src/stm32_romfs_initialize.c,1 
boards/arm/stm32/omnibusf4/src/stm32_userleds.c,2 
boards/arm/stm32/photon/src/dfu_signature.c,2 
boards/arm/stm32/photon/src/stm32_buttons.c,2 
boards/arm/stm32/photon/src/stm32_spi.c,2 
boards/arm/stm32/photon/src/stm32_wdt.c,2 
boards/arm/stm32/photon/src/stm32_wlan_firmware.c,2 
boards/arm/stm32/shenzhou/src/stm32_adc.c,2 
boards/arm/stm32/shenzhou/src/stm32_buttons.c,2 
boards/arm/stm32/shenzhou/src/stm32_chipid.c,2 
boards/arm/stm32/shenzhou/src/stm32_ili93xx.c,1 
boards/arm/stm32/shenzhou/src/stm32_spi.c,2 
boards/arm/stm32/shenzhou/src/stm32_ssd1289.c,2 
boards/arm/stm32/shenzhou/src/stm32_userleds.c,2 
boards/arm/stm32/shenzhou/src/stm32_w25.c,2 
boards/arm/stm32/stm3210e-eval/src/stm32_bringup.c,2 
boards/arm/stm32/stm3210e-eval/src/stm32_buttons.c,1 
boards/arm/stm32/stm3210e-eval/src/stm32_composite.c,2 
boards/arm/stm32/stm3210e-eval/src/stm32_djoystick.c,2 
boards/arm/stm32/stm3210e-eval/src/stm32_leds.c,2 
boards/arm/stm32/stm3210e-eval/src/stm32_pmbuttons.c,1 
boards/arm/stm32/stm3210e-eval/src/stm32_spi.c,2 
boards/arm/stm32/stm3210e-eval/src/stm32_usbdev.c,2 
boards/arm/stm32/stm3210e-eval/src/stm32_usbmsc.c,2 
boards/arm/stm32/stm3220g-eval/src/stm32_appinit.c,2 
boards/arm/stm32/stm3220g-eval/src/stm32_boot.c,2 
boards/arm/stm32/stm3220g-eval/src/stm32_buttons.c,2 
